stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,radius
8579815,"Fislisbach, Alterszentrum",47.44339,8.292923,"","",19.993272462581377
8557043,"Ennetbaden, Rütenen-Felmen",47.4787,8.320205,"","",19.99277983953194
8577563,"Baar, Lättichstrasse",47.198593,8.538496,"","",19.99128569381812
8580369,"Wohlen AG, Altersheim Bifang",47.346207,8.279367,"","",19.987573743515448
8590229,"Ennetbaden, Gärtnerweg",47.480946,8.322918,"","",19.965745125647093
8575954,"Glattfelden, Stationsweg",47.556427,8.512121,"","",19.954444310768732
8572583,"Ehrendingen, Niedermatt",47.497005,8.341792,"","",19.954097785384125
8581670,"Muri AG, im Roos",47.271202,8.32802,"","",19.953935305465674
8576015,"Grüt (Gossau ZH), Lindenhof",47.31164,8.78582,"","",19.951127020771544
8503589,"Schneisingen, Murzlen",47.51216,8.36433,"","",19.94413016959834
8576054,"Stäfa, Binz",47.249332,8.723809,"","",19.94266319711749
8593427,"Neuheim, Felderhus",47.200455,8.573449,"","",19.94217988545053
8576022,"Grüningen, Freihof",47.277973,8.759248,"","",19.93851537078544
8587686,"Stäfa, Echtlenbach",47.246777,8.719704,"","",19.936653120926543
8580455,"Winterthur, Depot",47.49262,8.743788,"","",19.93126411372573
8502999,"Wohlen AG, Sonnezyt",47.35984,8.277302,"","",19.926197221994975
8572581,"Baden, Kantonsschule",47.471085,8.314186,"","",19.918020269108325
8572622,"Wohlen AG, Rigistrasse",47.34813,8.279835,"","",19.915489226299496
8590227,"Ennetbaden, Aeusserer Berg",47.4844,8.327436,"","",19.913420365676515
8573189,"Baar, Waldmannhalle",47.199837,8.519892,"","",19.911634558223653
8594542,"Wetzikon ZH, Uster-/Weststr.",47.327183,8.793258,"","",19.909962228224604
8580363,"Wohlen AG, Junkholzweg",47.343323,8.28129,"","",19.905540593601682
8573656,"Winterthur, Obertor",47.500546,8.73299,"","",19.90528351460483
8572553,"Fislisbach, Gemeindehaus",47.4396,8.292097,"","",19.9031110095389
8573657,"Winterthur, Deutweg",47.493786,8.741587,"","",19.887790315262606
8573578,"Wädenswil, Mühlebach",47.223934,8.673063,"","",19.884302374610968
8502757,"Tägerig, Dorfzentrum",47.40349,8.279036,"","",19.88313133074714
8576037,"Grüningen, Adler",47.27639,8.756634,"","",19.87548206266448
8579963,"Fislisbach, Steinäcker",47.4334,8.289375,"","",19.872540565760016
8573684,"Buch am Irchel, Oberbuch",47.547775,8.622174,"","",19.86119990022358
8572552,"Fislisbach, Sportanlage Esp",47.443466,8.294855,"","",19.860816545246763
8580286,"Wohlen AG, Kapellmatt",47.354355,8.279188,"","",19.85804084362236
8593422,"Cham, Niederwil Schulhaus",47.21139,8.447011,"","",19.8548710189965
8503585,"Ehrendingen, Post",47.49413,8.339896,"","",19.85185956003295
8580367,"Wohlen AG, Stegmatt",47.346725,8.281146,"","",19.845256730155004
8590228,"Ennetbaden, Friedhof",47.482094,8.326179,"","",19.839115605671672
8590868,"Wädenswil, Schlossbergstrasse",47.225246,8.674994,"","",19.83263297346919
8590179,"Baden, Liebenfels",47.46056,8.306793,"","",19.82912721732197
8502774,"Fislisbach, Post",47.43592,8.29128,"","",19.82493729065178
8590193,"Baden, Schwimmbad",47.466774,8.312021,"","",19.814996834036624
8580346,"Wohlen AG, Haldenschulen",47.350723,8.280562,"","",19.81434385047217
8572549,"Tägerig, Grüt",47.40719,8.28085,"","",19.81003788160485
8590874,"Wädenswil, Töbelibach",47.2233,8.669201,"","",19.80022891667766
8503869,"Wädenswil, Herrlisberg",47.21994,8.659948,"","",19.798464951818726
8503553,"Pfäffikon ZH, Wallikon",47.379333,8.802834,"","",19.796360983233683
8580315,"Fislisbach, Dorfstrasse",47.436523,8.292025,"","",19.793676231290007
8557081,"Buch am Irchel, Bebikon",47.541573,8.643608,"","",19.783377102407755
8575953,"Glattfelden, Eichhölzli",47.554585,8.508564,"","",19.780954293652087
8580521,"Winterthur, Stadthaus",47.500553,8.730708,"","",19.78092495706388
8573188,"Blickensdorf, H. Waldmann-Str",47.201176,8.51717,"","",19.78004631590183
8503183,"Grüningen, Station",47.28144,8.760101,"","",19.77869641981771
8587685,"Stäfa, Lattenberg",47.24882,8.719785,"","",19.77427895326611
8576021,"Grüningen, Stedtli",47.284134,8.762563,"","",19.774025854350732
8580461,"Winterthur, Fotozentrum",47.495586,8.737078,"","",19.761959873372994
8502970,"Baar, Lättich",47.20081,8.538002,"","",19.744854478648893
8593419,"Cham, Oberwil",47.20963,8.45886,"","",19.74211111688894
8506004:0,Kollbrunn,47.458324,8.774016,"","",19.7415164745862
8506004,Kollbrunn,47.458324,8.774016,"","",19.7415164745862
8506004:0:1,Kollbrunn,47.458324,8.774016,"","",19.7415164745862
8573538,"Kollbrunn, Bahnhof",47.458145,8.774106,"","",19.73855810639566
8575973,"Stäfa, Kniebreche",47.25141,8.722919,"","",19.72969333834163
8576033,"Grüt (Gossau ZH), Grünau",47.308018,8.780367,"","",19.72659088100421
8580360,"Wohlen AG, Riedmatt",47.343243,8.283743,"","",19.72593719609935
8587323,"Blickensdorf, Dorf",47.20187,8.515068,"","",19.71770864319084
8580639,"Ehrendingen, Breitwies",47.49077,8.338073,"","",19.716849069256575
8503180,"Grüt (Gossau ZH), Dorf",47.311092,8.782137,"","",19.716613743221245
8573584,"Wädenswil, Schluchtal",47.214916,8.641308,"","",19.711412986618868
8580458:0:C,"Winterthur, Gewerbeschule",47.49803,8.732757,"",Parent8580458,19.702147572592086
8580458P,Gewerbeschule,47.49803,8.732757,1,"",19.702147572592086
Parent8580458,Gewerbeschule,47.49803,8.732757,1,"",19.702147572592086
8580458:0:D,"Winterthur, Gewerbeschule",47.49803,8.732757,"",Parent8580458,19.702147572592086
8580458:0:B,"Winterthur, Gewerbeschule",47.49803,8.732757,"",Parent8580458,19.702147572592086
8580458:0:A,"Winterthur, Gewerbeschule",47.49803,8.732757,"",Parent8580458,19.702147572592086
8580458:0,"Winterthur, Gewerbeschule",47.49803,8.732757,"",Parent8580458,19.702147572592086
8580458,"Winterthur, Gewerbeschule",47.49803,8.732757,"","",19.702147572592086
8572555,"Fislisbach, Niederrohrdorferst",47.432682,8.291531,"","",19.69356875476267
8580362,"Wohlen AG, Schulen Junkholz",47.3445,8.283823,"","",19.69263337638754
8503186,"Stäfa, Uelikon",47.249176,8.71859,"","",19.68371864239549
8580287,"Wohlen AG, Rebbergstrasse",47.354935,8.281434,"","",19.68154299630261
8502216:0,Benzenschwil,47.246853,8.365615,"",Parent8502216,19.681195293017744
8502216:0:3,Benzenschwil,47.246853,8.365615,"",Parent8502216,19.681195293017744
8502216,Benzenschwil,47.246853,8.365615,"",Parent8502216,19.681195293017744
8502216P,Benzenschwil,47.246853,8.365615,1,"",19.681195293017744
Parent8502216,Benzenschwil,47.246853,8.365615,1,"",19.681195293017744
8502216:0:2,Benzenschwil,47.246853,8.365615,"",Parent8502216,19.681195293017744
8572636,"Benzenschwil, Bahnhof",47.248035,8.363863,"","",19.67272610990519
8594541,"Wetzikon ZH, Schönau",47.325336,8.789081,"","",19.669023506181137
8503554,"Pfäffikon ZH, Humbel",47.381733,8.800669,"","",19.636302581692906
8583558,"Muri AG, Grüth",47.271755,8.332772,"","",19.630092810694745
8503588,"Ehrendingen, Höhtal",47.48732,8.335459,"","",19.629704373168178
8580293,"Wohlen AG, Gyrenhübelstrasse",47.355377,8.282395,"","",19.603176933572243
8503319:0,Niederweningen,47.5112,8.369631,"","",19.60057904612365
8503319:0:1,Niederweningen,47.5112,8.369631,"","",19.60057904612365
8577568,"Neuheim, Sarbach",47.204292,8.581049,"","",19.60048716029077
Parent8572586,Bahnhof,47.51126,8.369783,1,"",19.598185037084132
8572586,"Niederweningen, Bahnhof",47.51126,8.369783,"",Parent8572586,19.598185037084132
8572586:0,"Niederweningen, Bahnhof",47.51126,8.369783,"",Parent8572586,19.598185037084132
8572586:0:A,"Niederweningen, Bahnhof",47.51126,8.369783,"",Parent8572586,19.598185037084132
8572586:0:B,"Niederweningen, Bahnhof",47.51126,8.369783,"",Parent8572586,19.598185037084132
8572586:0:C,"Niederweningen, Bahnhof",47.51126,8.369783,"",Parent8572586,19.598185037084132
8572586P,Bahnhof,47.51126,8.369783,1,"",19.598185037084132
8587593,"Cham, Niederwil",47.212746,8.451592,"","",19.593156645335558
8590300,"Wettingen, Langenstein",47.46964,8.31796,"","",19.591762828859665
8576001,"Wetzikon ZH, Buchgrindel",47.328815,8.789485,"","",19.585372974861713
8573540,"Pfäffikon ZH, Grundstrasse",47.363636,8.799026,"","",19.578839685834414
8580282,"Wohlen AG, obere Haldenstrasse",47.348484,8.2843,"","",19.576912209891173
8572623,"Wohlen AG, Turmstrasse",47.34622,8.285018,"","",19.568236074341982
8502995,"Neuheim, Dorf",47.204094,8.57601,"","",19.566117269132032
8502492,"Neftenbach, Chlimberg",47.532604,8.664323,"","",19.56455700397223
8530836,Buchberg (Fähre),47.553493,8.558438,"","",19.563752661448362
8580472,"Winterthur, Schmidgasse",47.500023,8.727295,"","",19.554453713728826
8573565,"Hirzel, Spitzen",47.21089,8.61911,"","",19.551326962540035
8575933,"Neschwil, Post",47.430225,8.787949,"","",19.54346835792484
8573671,"Winterthur, Tellstrasse",47.503853,8.721213,"","",19.52998191328694
8590308,"Wettingen, Stadion",47.463223,8.313441,"","",19.528120362245073
8590250,"Neuenhof, Webermühle",47.45855,8.309911,"","",19.517938523301723
8503597,"Windlach, Raat",47.544514,8.4584465,"","",19.511796223235944
8588552P,Museumstrasse/HB,47.50106,8.724959,1,"",19.50887999041355
Parent8588552,Museumstrasse/HB,47.50106,8.724959,1,"",19.50887999041355
8588552:0,"Winterthur, Museumstrasse/HB",47.50106,8.724959,"",Parent8588552,19.50887999041355
8588552:0:M,"Winterthur, Museumstrasse/HB",47.50106,8.724959,"",Parent8588552,19.50887999041355
8588552:0:N,"Winterthur, Museumstrasse/HB",47.50106,8.724959,"",Parent8588552,19.50887999041355
8588552:0:P,"Winterthur, Museumstrasse/HB",47.50106,8.724959,"",Parent8588552,19.50887999041355
8580430,"Winterthur, Technikum",47.49779,8.729334,"","",19.49504173808506
8591018,"Winterthur, Zeughaus",47.494766,8.733395,"","",19.49399329459693
8588245,"Neuheim, Baarburgrank",47.203804,8.562301,"","",19.48232176359783
8576023,"Grüningen, Heispel",47.27533,8.748953,"","",19.471461010284838
8587956,"Wetzikon ZH, Medikon/Kulti",47.3246,8.785964,"","",19.46993467846788
8502562,"Muri AG, Kreisspital",47.276882,8.329898,"","",19.46679836194131
8502271,Wohlen Oberdorf,47.34693,8.286276,"","",19.460499867703398
Parent8503206,Wädenswil,47.229305,8.67522,1,"",19.454873852396442
8503206:0:3,Wädenswil,47.229305,8.67522,"",Parent8503206,19.454873852396442
8503206P,Wädenswil,47.229305,8.67522,1,"",19.454873852396442
8503206:0:9,Wädenswil,47.229305,8.67522,"",Parent8503206,19.454873852396442
8503206:0:4,Wädenswil,47.229305,8.67522,"",8503206P,19.454873852396442
8503206:0:2,Wädenswil,47.229305,8.67522,"",Parent8503206,19.454873852396442
8503206:0:1,Wädenswil,47.229305,8.67522,"",Parent8503206,19.454873852396442
8503206:0,Wädenswil,47.229305,8.67522,"",Parent8503206,19.454873852396442
8583771,"Pfäffikon ZH, Rainstrasse",47.36501,8.797444,"","",19.447673754600785
8503564,"Madetswil, Dorf",47.411095,8.793599,"","",19.442517175704836
8503798:0:C,"Wädenswil, Bahnhof",47.229366,8.674959,"",Parent8503798,19.438792977262253
Parent8503798,Bahnhof,47.229366,8.674959,1,"",19.438792977262253
8503798:0:B,"Wädenswil, Bahnhof",47.229366,8.674959,"",Parent8503798,19.438792977262253
8503798:0:A,"Wädenswil, Bahnhof",47.229366,8.674959,"",Parent8503798,19.438792977262253
8503798:0:D,"Wädenswil, Bahnhof",47.229366,8.674959,"",Parent8503798,19.438792977262253
8503798:0:E,"Wädenswil, Bahnhof",47.229366,8.674959,"",Parent8503798,19.438792977262253
8503798:0,"Wädenswil, Bahnhof",47.229366,8.674959,"",Parent8503798,19.438792977262253
8503798P,Bahnhof,47.229366,8.674959,1,"",19.438792977262253
8503798:0:F,"Wädenswil, Bahnhof",47.229366,8.674959,"",Parent8503798,19.438792977262253
8590959,"Winterthur, Hinterwiesli",47.505527,8.716793,"","",19.434648177301995
8573577,"Wädenswil, Schmiedstube",47.2277,8.670441,"","",19.42240732829904
8572640,"Muri AG, Lindenberg",47.272907,8.334991,"","",19.41904635530604
8580295,"Wohlen AG, Höhenweg",47.35522,8.285072,"","",19.405376384860684
8577567,"Neuheim, Tal",47.206673,8.585917,"","",19.400842365253176
8506000:0:8D-F,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:8A-C,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:8,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:7E-H,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:7A-D,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
Parent8506000,Winterthur,47.50033,8.723818,1,"",19.390798368437185
8506000:0:7,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:6E-H,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:6A-D,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:6,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:5E-H,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:5A-D,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:542,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:5,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:4,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:3,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:2,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:1,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:9,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:9A-C,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:9D-F,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000:0:J,Winterthur,47.50033,8.723818,"",Parent8506000,19.390798368437185
8506000P,Winterthur,47.50033,8.723818,1,"",19.390798368437185
8580281,"Wohlen AG, Sonnhalde",47.347862,8.286967,"","",19.390742088478625
8503670,Wädenswil (See),47.23014,8.675345,"","",19.380676136842357
8503874,"Teufen ZH, Unterteufen",47.551334,8.566711,"","",19.378152230571107
8580345,"Wohlen AG, Sustenweg",47.35096,8.286447,"","",19.37193809968248
8575972,"Stäfa, Schützenhaus Wanne",47.25465,8.720818,"","",19.361175839168613
8530654,Tössegg,47.55166,8.555824,"","",19.34706795994348
8572554,"Fislisbach, Monopol",47.43706,8.2986,"","",19.34651730444008
8502700,"Niederrohrdorf, Holzrüti",47.413727,8.288953,"","",19.342408208403498
8580312,"Wohlen AG, Gerstmatt",47.35327,8.286357,"","",19.33963532281079
8506899:0:F,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8506899,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8506899:0,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8506899:0:B,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8506899:0:C,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
Parent8506899,Hauptbahnhof,47.499733,8.7237015,1,"",19.33790230014258
8506899:0:D,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8506899P,Hauptbahnhof,47.499733,8.7237015,1,"",19.33790230014258
8506899:0:J,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8506899:0:H,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8506899:0:G,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8506899:0:E,"Winterthur, Hauptbahnhof",47.499733,8.7237015,"",Parent8506899,19.33790230014258
8583770,"Pfäffikon ZH, Güchweg",47.363003,8.795638,"","",19.33049544362704
8590856,"Wädenswil, Coop",47.229774,8.673171,"","",19.32964040068607
8590869,"Wädenswil, Sonnenrainstrasse",47.229237,8.671805,"","",19.327679587016576
8590312,"Wettingen, Winkelried",47.468334,8.320995,"","",19.321144899326413
8573673,"Winterthur, Blumenau",47.50709,8.712006,"","",19.318732625855674
8587422,"Wetzikon ZH, Haldenstrasse",47.327473,8.785192,"","",19.318173039421925
8503167,"Grüningen, Holzhusen",47.271805,8.742369,"","",19.310343980244028
8576024,"Oetwil am See, Eichholzstrasse",47.269115,8.739072,"","",19.301632109255735
8580313,"Wohlen AG, Guggimatt",47.352013,8.287228,"","",19.29554755865017
8503185,"Oetwil am See, Willikon",47.26639,8.73564,"","",19.295404361246387
8507330,"Oetwil am See, Holzhusen",47.270325,8.740186,"","",19.28281367180843
8591014,"Winterthur, Waldheim",47.49117,8.734275,"","",19.28028357039605
8503552,"Pfäffikon ZH, Berg",47.37414,8.795836,"","",19.27470031994351
8595331,"Wetzikon ZH, Robenhausen",47.32936,8.785308,"","",19.26590793428907
8576018,"Gossau ZH, Oberstufe/Altrüti",47.299847,8.767872,"","",19.260361783847525
8573583,"Wädenswil, Mugern",47.21765,8.635181,"","",19.254011805774983
8580495,"Winterthur, Sennhof",47.466885,8.759643,"","",19.251847465622838
8587689,"Männedorf, Sonnenfeld",47.24728,8.706921,"","",19.25158942902851
8580275,"Wohlen AG, Rummelring",47.350048,8.288306,"","",19.24987083809903
8580292,"Wädenswil, Ceder",47.229687,8.670907,"","",19.249849673175532
8581572,"Wädenswil, Rötiboden",47.22701,8.664008,"","",19.24839982967373
8590246,"Neuenhof, Klosterrüti",47.45439,8.3109255,"","",19.242137485901836
8590939,"Winterthur, Feldtal",47.508175,8.708565,"","",19.236735124508023
8594298:0,"Winterthur, Archstrasse/HB",47.498314,8.723639,"","",19.22443015733221
8594298:0:A,"Winterthur, Archstrasse/HB",47.498314,8.723639,"","",19.22443015733221
8573576,"Wädenswil, Schwanen",47.229706,8.670144,"","",19.218571404330273
8507590,"Wettingen, Bahnhofplatz",47.460064,8.315759,"","",19.206747031289385
8590304,"Wettingen, Bahnhof",47.45917,8.315084,"","",19.20474116121676
8506003,Sennhof-Kyburg,47.465176,8.760344,"",Parent8506003,19.200766600614156
8506003:0:2,Sennhof-Kyburg,47.465176,8.760344,"",Parent8506003,19.200766600614156
8506003P,Sennhof-Kyburg,47.465176,8.760344,1,"",19.200766600614156
8506003:0,Sennhof-Kyburg,47.465176,8.760344,"",Parent8506003,19.200766600614156
8506003:0:1,Sennhof-Kyburg,47.465176,8.760344,"",Parent8506003,19.200766600614156
Parent8506003,Sennhof-Kyburg,47.465176,8.760344,1,"",19.200766600614156
8506896,"Neftenbach, alte Post",47.52718,8.668608,"","",19.196756889733592
8587937,"Gossau ZH, Moos",47.30316,8.76921,"","",19.186469096876444
8573215,"Teufen ZH, Oberteufen",47.549397,8.569012,"","",19.182383862718485
8572635,"Muri AG, Industriegebiet",47.26213,8.352472,"","",19.17251460301297
8503505P,Wettingen,47.459637,8.31601,1,"",19.167572536507162
8503505:0:5,Wettingen,47.459637,8.31601,"",Parent8503505,19.167572536507162
8503505:0:4,Wettingen,47.459637,8.31601,"",Parent8503505,19.167572536507162
8503505:0:3,Wettingen,47.459637,8.31601,"",Parent8503505,19.167572536507162
8503505:0:1,Wettingen,47.459637,8.31601,"",Parent8503505,19.167572536507162
8503505:0,Wettingen,47.459637,8.31601,"",Parent8503505,19.167572536507162
8503505,Wettingen,47.459637,8.31601,"",Parent8503505,19.167572536507162
Parent8503505,Wettingen,47.459637,8.31601,1,"",19.167572536507162
8580278,"Wohlen AG, Zürcherhof",47.346043,8.290677,"","",19.152467634379846
8582713,"Tägerig, Weidhof",47.398914,8.288,"","",19.147399053477617
8575932,Dettenried,47.440594,8.777052,"","",19.147263536074785
8590309,"Wettingen, Staffelstrasse",47.467453,8.322936,"","",19.145411976567996
8572639,"Muri AG, Marktstrasse",47.275322,8.336896,"","",19.142397299743998
8590877,"Wädenswil, Weinrebe",47.231438,8.672282,"","",19.136531222182136
8582256,"Muri AG, Industriestrasse",47.26519,8.349319,"","",19.122981561889645
8582123,"Neftenbach, Wolfgässli",47.527405,8.665976,"","",19.119529622949944
8575955,"Glattfelden, Bahnhof",47.54954,8.523979,"","",19.114761681814322
8572556,"Niederrohrdorf, Hiltiberg",47.42641,8.296831,"","",19.107289001782544
8590978,"Winterthur, Oberfeld",47.50974,8.703219,"","",19.10699670936771
8590861,"Wädenswil, Glärnisch",47.23002,8.667772,"","",19.09773016863501
8503172,"Stäfa, Mühlehölzli",47.25786,8.720081,"","",19.069309374229967
8583685,"Muri AG, Dorf",47.268642,8.345924,"","",19.068334763329396
8581563,"Muri AG, Luzernstrasse",47.271408,8.342906,"","",19.05011342786832
8583487,"Pfäffikon ZH, Mettlenstrasse",47.36169,8.79156,"","",19.038019049996493
8580277,"Wohlen AG, Cheiblerrain",47.34732,8.292132,"","",19.018247104872817
8587346,"Wettingen, Kloster",47.458084,8.317169,"","",19.009462897779
8576181,"Winterthur, Sulzer",47.498386,8.719515,"","",19.008278822815534
8503401:0:2,Glattfelden,47.548557,8.524051,"",Parent8503401,19.005085054442446
Parent8503401,Glattfelden,47.548557,8.524051,1,"",19.005085054442446
8503401:0:1,Glattfelden,47.548557,8.524051,"",Parent8503401,19.005085054442446
8503401,Glattfelden,47.548557,8.524051,"",Parent8503401,19.005085054442446
8503401:0,Glattfelden,47.548557,8.524051,"",Parent8503401,19.005085054442446
8503401P,Glattfelden,47.548557,8.524051,1,"",19.005085054442446
8503401:0:819,Glattfelden,47.548557,8.524051,"",8503401P,19.005085054442446
8591012,"Winterthur, Turmstrasse",47.48961,8.7311125,"","",18.986684833067088
8573537,"Kollbrunn, Weissenthal",47.44642,8.771204,"","",18.986532725601414
8581669,"Muri AG, Kreisel",47.273678,8.341441,"","",18.980474135400133
8507447,"Hirzel, Wässeri",47.21443,8.610181,"","",18.977735900578033
8580276,"Wohlen AG, Luegisland",47.349163,8.29224,"","",18.97394612608786
8580889,"Waltenschwil, Maiächer",47.337795,8.295762,"","",18.973663614088473
8590992,"Winterthur, Schloss",47.51093,8.697857,"","",18.953269897129786
8590292,"Wettingen, Albisstrasse",47.461807,8.321032,"","",18.952435540888484
8590859,"Wädenswil, Frohmatt",47.229725,8.662589,"","",18.93203064099019
8581573,"Wädenswil, Hallenbad/Frohmatt",47.229164,8.661017,"","",18.929128265370526
8573564,"Hirzel, Katholische Kirche",47.214325,8.606839,"","",18.92052996332105
8590866,"Wädenswil, Neudorf",47.231243,8.665707,"","",18.901457978651763
8590976,"Winterthur, Nussbaumweg",47.490204,8.728741,"","",18.89542656146052
8572744,"Muri AG, Bahnhof",47.276497,8.339689,"","",18.895140899995695
8573216,"Teufen ZH, Schulhaus",47.546867,8.568095,"","",18.89489813835914
8502215:0:3A-C,Muri AG,47.27667,8.339825,"",Parent8502215,18.875494993222432
8502215:0:4,Muri AG,47.27667,8.339825,"",Parent8502215,18.875494993222432
8502215P,Muri AG,47.27667,8.339825,1,"",18.875494993222432
8502215:0:3DE,Muri AG,47.27667,8.339825,"",Parent8502215,18.875494993222432
8502215:0:3,Muri AG,47.27667,8.339825,"",Parent8502215,18.875494993222432
8502215:0:2,Muri AG,47.27667,8.339825,"",8502215P,18.875494993222432
8502215:0,Muri AG,47.27667,8.339825,"",Parent8502215,18.875494993222432
8502215,Muri AG,47.27667,8.339825,"",Parent8502215,18.875494993222432
Parent8502215,Muri AG,47.27667,8.339825,1,"",18.875494993222432
8575935,Lendikon,47.42553,8.7806635,"","",18.86807854440783
8590302,"Wettingen, Rathaus",47.464108,8.324284,"","",18.867673500989348
8590302:0:A,"Wettingen, Rathaus",47.464108,8.324284,"",Parent8590302,18.867673500989348
8590302:0,"Wettingen, Rathaus",47.464108,8.324284,"",Parent8590302,18.867673500989348
8590302P,Rathaus,47.464108,8.324284,1,"",18.867673500989348
Parent8590302,Rathaus,47.464108,8.324284,1,"",18.867673500989348
8590302:0:B,"Wettingen, Rathaus",47.464108,8.324284,"",Parent8590302,18.867673500989348
8590302:0:C,"Wettingen, Rathaus",47.464108,8.324284,"",Parent8590302,18.867673500989348
8573575,"Wädenswil, Krähbach",47.230995,8.664161,"","",18.86722128727394
8573187,"Baar, Bachtalerhöhe",47.20992,8.510432,"","",18.86456869594961
8507445,"Hirzel, Vorderi Siten",47.2157,8.6109,"","",18.85764035375858
8503556,"Pfäffikon ZH, Wiesengrund",47.373577,8.7901945,"","",18.851222382367936
8590929,"Winterthur, Brühleck",47.49797,8.717134,"","",18.848671934113554
8503181,"Gossau ZH, Ernst-Brugger-Platz",47.3016,8.763039,"","",18.84659202025472
8581673,"Niederweningen, Dorf",47.507633,8.379089,"","",18.836401461041326
8591016,"Winterthur, Wylandbrücke",47.49515,8.720791,"","",18.826097934092587
8594972,"Wettingen, Ligusterweg",47.460537,8.322011,"","",18.819095103537375
8572624,"Waltenschwil, Hofmatten",47.335766,8.298636,"","",18.818895320413066
8573582,"Wädenswil, Chotten",47.22103,8.631984,"","",18.815051350998328
Parent8578678,Zentrumsplatz,47.465862,8.326646,1,"",18.81489145085502
8578678:0:B,"Wettingen, Zentrumsplatz",47.465862,8.326646,"",Parent8578678,18.81489145085502
8578678:0:C,"Wettingen, Zentrumsplatz",47.465862,8.326646,"",Parent8578678,18.81489145085502
8578678,"Wettingen, Zentrumsplatz",47.465862,8.326646,"","",18.81489145085502
8578678:0:E,"Wettingen, Zentrumsplatz",47.465862,8.326646,"",Parent8578678,18.81489145085502
8578678P,Zentrumsplatz,47.465862,8.326646,1,"",18.81489145085502
8578678:0,"Wettingen, Zentrumsplatz",47.465862,8.326646,"",Parent8578678,18.81489145085502
8578678:0:D,"Wettingen, Zentrumsplatz",47.465862,8.326646,"",Parent8578678,18.81489145085502
8578678:0:A,"Wettingen, Zentrumsplatz",47.465862,8.326646,"",Parent8578678,18.81489145085502
8503752,"Hirzel, Post",47.216145,8.611062,"","",18.813463310284682
8502214,Boswil-Bünzen,47.305183,8.315283,"",Parent8502214,18.81203186000114
8502214:0,Boswil-Bünzen,47.305183,8.315283,"",Parent8502214,18.81203186000114
Parent8502214,Boswil-Bünzen,47.305183,8.315283,1,"",18.81203186000114
8502214P,Boswil-Bünzen,47.305183,8.315283,1,"",18.81203186000114
8502214:0:2,Boswil-Bünzen,47.305183,8.315283,"",Parent8502214,18.81203186000114
8502214:0:1,Boswil-Bünzen,47.305183,8.315283,"",Parent8502214,18.81203186000114
8587684,"Männedorf, Asylstrasse",47.24962,8.701962,"","",18.810172608156446
8502753,"Nesselnbach, Mitteldorf",47.38875,8.2911625,"","",18.80807270776527
8573676,"Neftenbach, Wolfzangen",47.522675,8.6694975,"","",18.799945536613276
8582461,"Niederrohrdorf, Egro",47.424637,8.3006935,"","",18.773121062470953
8583561,"Niederrohrdorf, Hiltimatt",47.42813,8.302329,"","",18.76567703488635
8503160,"Männedorf, Allenberg",47.25404,8.708331,"","",18.75982050490796
